episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,custom_metrics/sdae_loss,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
14.161800000000127,1.9384000000001294,8.050100000000128,10244.5,1,8,6586368,False,139,201,81132cc666544a36a41fe927efbc5010,2021-01-20_08-54-46,1611150886,63.00155186653137,8767.900512456894,58205,dewe-System-Product-Name,192.168.1.2,1316.0914797782898,0,21,14edc_00000,451772224.0,"[14.161800000000127, 1.9384000000001294]","[10425, 10064]",15564.237,2105.339,45224.143,724.569,2.766,6586368,6586368,22.07777777777778,61.257777777777775,0.0,1.9073486328125e-07,5e-05,0.00023228360805660486,-0.00039680092595517635,0.6290793414227664,-6.633252e-05,0.000747984948247904,0.15627161506563425,0.0
14.161800000000127,1.9384000000001294,8.050100000000128,10244.5,0,8,6619136,False,139,202,81132cc666544a36a41fe927efbc5010,2021-01-20_08-55-49,1611150949,63.45697999000549,8831.3574924469,58205,dewe-System-Product-Name,192.168.1.2,1379.5484597682953,0,22,14edc_00000,283590080.0,"[1.9384000000001294, 14.161800000000127]","[10064, 10425]",16162.735,2027.38,45113.43,726.347,2.792,6619136,6619136,22.19888888888889,61.3,0.0,9.5367431640625e-08,5e-05,0.0010160497622564435,-0.00014009079313836992,1.1561362512875348,0.0010474827,0.0005678619891114067,0.1820439356379211,0.0
14.161800000000127,1.9384000000001294,8.050100000000128,10244.5,0,8,6651904,False,139,203,81132cc666544a36a41fe927efbc5010,2021-01-20_08-56-57,1611151017,67.62740302085876,8898.984895467758,58205,dewe-System-Product-Name,192.168.1.2,1447.175862789154,0,23,14edc_00000,177216960.0,"[1.9384000000001294, 14.161800000000127]","[10064, 10425]",16739.012,1957.583,45270.981,723.819,2.629,6651904,6651904,23.303092783505157,61.244329896907225,0.0,4.76837158203125e-08,5e-05,0.0014089910546317697,9.893323294818401e-06,1.399091882398352,-0.0029027387,0.00015471200163119647,0.17472073202952743,0.0
14.161800000000127,1.9384000000001294,8.050100000000128,10244.5,0,8,6684672,False,139,204,81132cc666544a36a41fe927efbc5010,2021-01-20_08-58-03,1611151083,65.80533981323242,8964.79023528099,58205,dewe-System-Product-Name,192.168.1.2,1512.9812026023865,0,24,14edc_00000,141808560.0,"[1.9384000000001294, 14.161800000000127]","[10064, 10425]",17362.174,1887.321,45248.366,724.181,2.617,6684672,6684672,23.310752688172037,61.26451612903225,0.0,2.384185791015625e-08,5e-05,0.001154922356363386,-0.0003617456532083452,1.5166710542980582,0.0015155654,0.0006601948171010008,0.19769962038844824,0.0
14.161800000000127,1.9384000000001294,6.06420000000001,10968.666666666666,1,8,6717440,False,140,205,81132cc666544a36a41fe927efbc5010,2021-01-20_08-59-08,1611151148,64.94869184494019,9029.73892712593,58205,dewe-System-Product-Name,192.168.1.2,1577.9298944473267,0,25,14edc_00000,8549374.0,"[2.092399999999774, 1.9384000000001294, 14.161800000000127]","[12417, 10064, 10425]",17952.185,1825.293,45165.754,725.505,2.726,6717440,6717440,22.726881720430107,61.300000000000004,0.0,1.1920928955078126e-08,5e-05,0.00234408350661397,-0.00013995676999911666,2.4840399839449674,-0.0011907667,0.0003259082241129363,0.20678984886035323,0.0
14.161800000000127,1.9384000000001294,6.030800000000089,11479.5,1,8,6750208,False,141,206,81132cc666544a36a41fe927efbc5010,2021-01-20_09-00-14,1611151214,65.88790154457092,9095.626828670502,58205,dewe-System-Product-Name,192.168.1.2,1643.8177959918976,0,26,14edc_00000,558515008.0,"[5.930600000000325, 1.9384000000001294, 14.161800000000127, 2.092399999999774]","[13012, 10064, 10425, 12417]",18539.621,1767.458,45145.411,725.832,2.803,6750208,6750208,22.628723404255318,61.257446808510636,0.0,5.960464477539063e-09,5e-05,0.0005495984223671257,-0.0003429120988585055,0.8925130716525018,-0.0023799129,0.0012279609218239784,0.24801786756142974,0.0
14.161800000000127,1.9384000000001294,6.030800000000089,11479.5,0,8,6782976,False,141,207,81132cc666544a36a41fe927efbc5010,2021-01-20_09-01-09,1611151269,55.74677586555481,9151.373604536057,58205,dewe-System-Product-Name,192.168.1.2,1699.5645718574524,0,27,14edc_00000,80652600.0,"[1.9384000000001294, 14.161800000000127, 2.092399999999774, 5.930600000000325]","[10064, 10425, 12417, 13012]",18851.919,1738.179,44343.501,738.958,2.83,6782976,6782976,15.017721518987344,54.759493670886066,0.0,2.9802322387695314e-09,5e-05,0.0003326869336888194,-0.0006895409896969795,1.0222260530572385,0.0031883623,0.0016430152099928819,0.20033427514135838,0.0
16.046700000000598,-0.452900000000124,6.619500000000138,12352.666666666666,2,8,6815744,False,143,208,81132cc666544a36a41fe927efbc5010,2021-01-20_09-02-02,1611151322,53.00831198692322,9204.38191652298,58205,dewe-System-Product-Name,192.168.1.2,1752.5728838443756,0,28,14edc_00000,47173436.0,"[16.046700000000598, -0.452900000000124, 1.9384000000001294, 14.161800000000127, 2.092399999999774, 5.930600000000325]","[14089, 14109, 10064, 10425, 12417, 13012]",18834.842,1739.754,43536.431,752.657,2.831,6815744,6815744,11.128947368421056,53.126315789473686,0.0,1.4901161193847657e-09,5e-05,0.0004973975010216236,-0.0006982925115153193,1.1956907180137932,0.00031829812,0.0012473745773604605,0.19171374291181564,0.0
16.046700000000598,-0.452900000000124,6.619500000000137,12352.666666666666,0,8,6848512,False,143,209,81132cc666544a36a41fe927efbc5010,2021-01-20_09-02-56,1611151376,53.53795886039734,9257.919875383377,58205,dewe-System-Product-Name,192.168.1.2,1806.110842704773,0,29,14edc_00000,24177066.0,"[1.9384000000001294, 14.161800000000127, 2.092399999999774, 5.930600000000325, 16.046700000000598, -0.452900000000124]","[10064, 10425, 12417, 13012, 14089, 14109]",18802.716,1742.727,42704.83,767.314,2.825,6848512,6848512,10.911842105263156,53.1,0.0,7.450580596923829e-10,5e-05,0.0002131625369656831,-0.0004708383930847049,0.6840014241170138,-9.846501e-05,0.0011999380294582807,0.23554193507879972,0.0
16.046700000000598,-1.4808999999997496,5.462300000000154,12754.0,1,8,6881280,False,144,210,81132cc666544a36a41fe927efbc5010,2021-01-20_09-03-50,1611151430,53.56687784194946,9311.486753225327,58205,dewe-System-Product-Name,192.168.1.2,1859.6777205467224,0,30,14edc_00000,69451096.0,"[-1.4808999999997496, 1.9384000000001294, 14.161800000000127, 2.092399999999774, 5.930600000000325, 16.046700000000598, -0.452900000000124]","[15162, 10064, 10425, 12417, 13012, 14089, 14109]",18815.713,1741.523,41834.989,783.268,2.871,6881280,6881280,11.276315789473685,53.18289473684209,0.0,3.7252902984619143e-10,5e-05,0.0006330226606223732,-0.00026521166728343815,0.8982366011478007,0.0037351586,0.0007059423001010146,0.26572294998914003,0.0
